04-01-0590-46;;;CHIMALTENANGO;CHIMALTENANGO;INST. PRIVADO MIXTO DE EDUC. DIVERSIFICADA 'PRACTICO TECNOLOGICO';1A CALLE 3-68 ZONA 1;78391296;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-0597-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;INST. PRIVADO PARA VARONES DE EDUC. DIVERSIFICADA 'BACH. EN C.C. Y L.L. CON ORIENTACION AGRICOLA';6A AVENIDA 7-07 ZONA 1;78392658;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-0634-46;;;CHIMALTENANGO;CHIMALTENANGO;CENTRO EDUCATIVO PARROQUIAL MONSEÑOR 'ANGELICO MELOTTO';KM. 56.5 CARRETERA PANAMERICANA;78391575;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-0635-46;;04-020;CHIMALTENANGO;CHIMALTENANGO;CENTRO EDUCATIVO CON ORIENTACION VOCACIONAL Y OCUPACIONAL POP WUJ;KM. 52.5 ATRAS COLONIA QUINTAS LAS VICTORIAS;78393245-78393246;MARILENA HERNÁNDEZ CABRERA;NELLY AMINTA GÓMEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-0652-46;;04-020;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO MIXTO DE EDUCACION MEDIA BILINGUE CIENTIFICO;7A. AV. LOTE 29 MANZANA G COLONIA SANTA TERESITA;;MARILENA HERNÁNDEZ CABRERA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-0655-46;;04-020;CHIMALTENANGO;CHIMALTENANGO;INST. PRIVADO MIXTO DE EDUC. DIVERSIFICADA COLEGIO EN COMPUTACION ' E & B';3a. CALLE 6-108 ZONA 1, COLONIA LAS MAJADAS;78392471;MARILENA HERNÁNDEZ CABRERA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-0711-46;;04-020;CHIMALTENANGO;CHIMALTENANGO;CORPORACION DE INFORMATICA EDUCATIVA NACIONAL CIEN;6A. CALLE 4-54, QUINTAS LOS APOSENTOS I, ZONA 1;;MARILENA HERNÁNDEZ CABRERA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-1031-46;;04-001;CHIMALTENANGO;CHIMALTENANGO;COLEGIO 'SANTA ANA';2 CALLE 5-40 ZONA 4;78391533;ABIMAEL ACUTA ABAJ;MAURO AROLDO FIGUEROA ZAMORA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;INTERMEDIA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2103-46;;;CHIMALTENANGO;CHIMALTENANGO;CORPORACION DE INFORMATICA EDUCATIVA NACIONAL 'CIEN';6A. CALLE 4-54, ZONA 1, QUINTAS LOS APOSENTOS I;;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2270-46;;04-001;CHIMALTENANGO;CHIMALTENANGO;LICEO 'PREUNIVERSITARIO';3A. CALLE 7-54, ZONA 3;78394519;ABIMAEL ACUTA ABAJ;EDNA YESENIA GONZÁLEZ ROCA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2272-46;;04-001;CHIMALTENANGO;CHIMALTENANGO;LICEO 'PREUNIVERSITARIO';3A. CALLE 7-54, ZONA 3;78394519;ABIMAEL ACUTA ABAJ;EDNA YESENIA GONZÁLEZ ROCA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2274-46;;04-020;CHIMALTENANGO;CHIMALTENANGO;LICEO 'PREUNIVERSITARIO';3A. CALLE 7-54, ZONA 3;78394519;MARILENA HERNÁNDEZ CABRERA;GERSON ARELY PUZ SAL;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2278-46;;04-01-0215;CHIMALTENANGO;CHIMALTENANGO;COLEGIO LICEO INTEGRAL CIENTIFICO EN COMPUTACION;4A. AVE. 5-80 ZONA 2;78394756;MARÍA ROSALBA OVALLE CARCUS DE MAXIÁ;JOSÉ ALBERTO TAGUAL CHAVAC;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2287-46;;04-002;CHIMALTENANGO;CHIMALTENANGO;COLEGIO EVANGELICO MIXTO ALPHA Y OMEGA;KM. 58 CARRETERA INTERAMERICANA (INTERIOR 100 METROS);78399790;EDNA NOHELIA PÉREZ TOJ DE LÓPEZ;MARCO TULIO GODOY JORDÁN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2291-46;;04-001;CHIMALTENANGO;CHIMALTENANGO;COLEGIO EVANGELICO MIXTO AMERICA;6A. AVENIDA 2-17 ZONA 4;;ABIMAEL ACUTA ABAJ;JAVIER SANCHEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2294-46;;04-01-0217;CHIMALTENANGO;CHIMALTENANGO;"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""";8A. AVENIDA 3-59 ZONA 2;77741100;JUAN CARLOS CHIQUITÓ CÁN;JOSE EDWIN VILLARREAL AGUILAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2295-46;;04-01-0217;CHIMALTENANGO;CHIMALTENANGO;"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""";8A. AVENIDA 3-59 ZONA 2;77741100;JUAN CARLOS CHIQUITÓ CÁN;JOSE EDWIN VILLARREAL AGUILAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2322-46;;04-020;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO EVANGÉLICO AMÉRICA LATINA;6A. AVENIDA 3-48 ZONA 5;78391447;MARILENA HERNÁNDEZ CABRERA;AXEL EDUARDO ESTRADA CHÁVEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2549-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;CENTRO EDUCATIVO BILINGUE 'KAJI' IMOX';6A. CALLE 5-30 QUINTA LOS APOSENTOS I ZONA 1;78392348;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;BILINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2550-46;;04-001;CHIMALTENANGO;CHIMALTENANGO;CENTRO EDUCATIVO 'WASHINGTON';1A. CALLE 6-09 ZONA 4;78391054;ABIMAEL ACUTA ABAJ;CARLOS ENRIQUE ROCA RUANO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2552-46;;04-020;CHIMALTENANGO;CHIMALTENANGO;CENTRO EDUCATIVO CON ORIENTACION VOCACIONAL Y OCUPACIONAL POPO WUJ;KM. 52.5 ATRAS COLONIA QUINTAS LAS VICTORIAS;78393245-78393246;MARILENA HERNÁNDEZ CABRERA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2556-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;LICEO 'APLICADO EN COMPUTACION';6A. CALLE 4-54 ZONA 1, COLONIA LOS APOSENTOS I;;KARLA YADIRA PÉREZ SALAZAR;.;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2614-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO BASICO DE SALUD 'LIC. CONCEPCION SOLIS IRIARTE';2A. CALLE 1-55 ZONA 2;78397229;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2671-46;;25-000;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER);CHIMALTENANGO;;SONIA HAYDEE REYES MONTERROSO;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;A DISTANCIA;CHIMALTENANGO;;
04-01-2699-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;"LICEO CIENTIFICO TECNOLOGICO ""EN-GADI""";2A. CALLE 1-73 ZONA 2;78391176;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;ELIAS ISRAEL LÓPEZ MIRANDA;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2715-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ -ASECSA-;6A. CALLE 4-70 ZONA 1 QUINTAS LOS APOSENTOS;78391332-78395850-78395997;KARLA YADIRA PÉREZ SALAZAR;.;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2747-46;;04-01-0211;CHIMALTENANGO;CHIMALTENANGO;"COLEGIO MIXTO ""SANTA ANA""";2A. CALLE 5-52 ZONA 4;78391533;ABIMAEL ACUTA ABAJ;MAURO AROLDO FIGUEROA ZAMORA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2766-46;;04-01-0215;CHIMALTENANGO;CHIMALTENANGO;COLEGIO LICEO INTEGRAL CIENTIFICO EN COMPUTACION;4A. AVENIDA 5-80 ZONA 2;78394756;MARÍA ROSALBA OVALLE CARCUS DE MAXIÁ;JOSÉ ALBERTO TAGUAL CHAVAC;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2767-46;;04-01-0215;CHIMALTENANGO;CHIMALTENANGO;COLEGIO LICEO INTEGRAL CIENTIFICO EN COMPUTACION;4A. AVENIDA 5-80 ZONA 2;78394756;MARÍA ROSALBA OVALLE CARCUS DE MAXIÁ;JOSÉ ALBERTO TAGUAL CHAVAC;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2768-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;CENTRO EDUCATIVO BILINGUE 'KAJI'IMOX';6A. CALLE 5-30 QUINTAS LOS APOSENTOS I ZONA 1;78392348;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2790-46;;04-01-0212;CHIMALTENANGO;CHIMALTENANGO;"COLEGIO ""MARÍA INMACULADA""";DIAGONAL 1, 7-131 ZONA 8, ALDEA BUENA VISTA;78393313;EDNA NOHELIA PÉREZ TOJ;MARÍA CARMEN MARTÍNEZ OLARTE;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2796-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;ESCUELA NORMAL DE EDUCACION BILINGUE INTERCULTURAL RUK U X WAQXAQI Q ANIL (ESENCIA DE LAS OCHO SEMILLAS);FINCA LA ALAMEDA;78394039;KARLA YADIRA PÉREZ SALAZAR;ELADIO MIZA CHALÍ;DIVERSIFICADO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2811-46;;;CHIMALTENANGO;CHIMALTENANGO;COLEGIO LICEO INTEGRAL CIENTIFICO EN COMPUTACION;4A. AVENIDA 5-80 ZONA 2;78396454;;;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2827-46;;04-01-0217;CHIMALTENANGO;CHIMALTENANGO;"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""";8A. AVENIDA 3-59 ZONA 2;77741100;JUAN CARLOS CHIQUITÓ CÁN;JOSE EDWIN VILLARREAL AGUILAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2835-46;;04-01-0215;CHIMALTENANGO;CHIMALTENANGO;LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE;6A. AVENIDA 8-94 ZONA 1;48858241;MARÍA ROSALBA OVALLE CARCUS DE MAXIÁ;SANDRA NOEMI ORTIZ ESTRADA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2836-46;;04-01-0215;CHIMALTENANGO;CHIMALTENANGO;LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE;6A. AVENIDA 8-94 ZONA 1;45097231;MARÍA ROSALBA OVALLE CARCUS DE MAXIÁ;SANDRA NOEMI ORTIZ ESTRADA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2839-46;;04-01-0215;CHIMALTENANGO;CHIMALTENANGO;LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE;6A. AVENIDA 8-94 ZONA 1;45097231;MARÍA ROSALBA OVALLE CARCUS DE MAXIÁ;SANDRA NOEMI ORTIZ ESTRADA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2840-46;;04-01-0215;CHIMALTENANGO;CHIMALTENANGO;LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE;"LOTE NO. 87, ZONA 1, RESIDENCIALES ""QUINTAS LOS APOSENTOS"" AVENIDA LOS APOSENTOS Y 8A. CALLE";78396163;MARÍA ROSALBA OVALLE CARCUS DE MAXIÁ;SANDRA NOEMI ORTIZ ESTRADA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2870-46;;04-01-0217;CHIMALTENANGO;CHIMALTENANGO;COLEGIO MESOAMERICANO;KM. 2.5 CARRETERA A SAN MARTIN JILOTEPEQUE ALDEA SANTA ISABEL;76006500;JUAN CARLOS CHIQUITÓ CÁN;ANA DESIRÉE MAURICIO BARRIOS;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2895-46;;04-01-0218;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA;6A. AVENIDA Y 1A. CALLE, NO. 126 ZONA 5;78491919;MARIA AMELIA ADRIANA CAMEY GUERRA;VERÓNICA ESMERALDA MUTZUTZ ELEL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2897-46;;04-01-0218;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA;6A. AVENIDA Y 1A. CALLE, NO. 126 ZONA 5;41374514;MARIA AMELIA ADRIANA CAMEY GUERRA;VERÓNICA ESMERALDA MUTZUTZ ELEL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2900-46;;04-01-0218;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA;6A. AVENIDA Y 1A. CALLE, NO. 126 ZONA 5;78491919;MARIA AMELIA ADRIANA CAMEY GUERRA;VERÓNICA ESMERALDA MUTZUTZ ELEL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2901-46;;04-020;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA;6A. AVENIDA Y 1A. CALLE, NO. 126 ZONA 5;78491919;MARILENA HERNÁNDEZ CABRERA;LESLY CELESTE POPOL UTZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2934-46;;04-001;CHIMALTENANGO;CHIMALTENANGO;"COLEGIO MIXTO ""SANTA ANA""";2A. CALLE 5-52 ZONA 4;78391533;ABIMAEL ACUTA ABAJ;MAURO AROLDO FIGUEROA ZAMORA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2941-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;LICEO TECNOLOGICO BILINGUE CUAUHTEMALLAN DE CHIMALTENANGO;2A. CALLE 4-70 ZONA 4;79370528;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;MARVIN RANDY CHUY HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2942-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;LICEO TECNOLOGICO BILINGUE CUAUHTEMALLAN DE CHIMALTENANGO;2A. CALLE 4-70 ZONA 4;79370528;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;MARVIN RANDY CHUY HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2943-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;LICEO TECNOLOGICO BILINGUE CUAUHTEMALLAN DE CHIMALTENANGO;2A. CALLE 4-70 ZONA 4;79370528;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;MARVIN RANDY CHUY HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2944-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;LICEO TECNOLOGICO BILINGUE CUAUHTEMALLAN DE CHIMALTENANGO;2A. CALLE 4-70 ZONA 4;79370528;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;MARVIN RANDY CHUY HERNÁNDEZ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2957-46;;04-01-0220;CHIMALTENANGO;CHIMALTENANGO;COLEGIO CIENTÍFICO INTEGRAL RENACIMIENTO;2A. CALLE 2-75 ZONA 1;78399859;KARLA YADIRA PÉREZ SALAZAR;JAVIER SANCHEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2958-46;;04-01-0220;CHIMALTENANGO;CHIMALTENANGO;COLEGIO CIENTÍFICO INTEGRAL RENACIMIENTO;2A. CALLE 2-75 ZONA 1;78399859;KARLA YADIRA PÉREZ SALAZAR;JAVIER SANCHEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2961-46;;04-01-0220;CHIMALTENANGO;CHIMALTENANGO;COLEGIO CIENTÍFICO INTEGRAL RENACIMIENTO;2A. CALLE 2-75 ZONA 1;78399859;KARLA YADIRA PÉREZ SALAZAR;JAVIER SANCHEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2963-46;;04-01-0220;CHIMALTENANGO;CHIMALTENANGO;COLEGIO CIENTÍFICO INTEGRAL RENACIMIENTO;2A. CALLE 2-75 ZONA 1;78399859;KARLA YADIRA PÉREZ SALAZAR;JAVIER SANCHEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2964-46;;04-01-0220;CHIMALTENANGO;CHIMALTENANGO;COLEGIO CIENTÍFICO INTEGRAL RENACIMIENTO(MADUREZ);6AV. 2-17 ZONA 4;78399859;KARLA YADIRA PÉREZ SALAZAR;JAVIER SANCHEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-2983-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;ESCUELA NORMAL BILINGUE INTERCULTURAL;FINCA LA ALAMEDA;;KARLA YADIRA PÉREZ SALAZAR;;DIVERSIFICADO;OFICIAL;RURAL;CERRADA TEMPORALMENTE;BILINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2994-46;;04-001;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES MILENIUM;2A. CALLE 3-40 ZONA 3;78392709-78396701-78396702;ABIMAEL ACUTA ABAJ;ESTANISLADA TZUNÚN;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2996-46;;04-01-0216;CHIMALTENANGO;CHIMALTENANGO;"LICEO CIENTIFICO TECNOLOGICO ""EN-GADI""";2A. CALLE 1-73 ZONA 2;78391176;KARLA YADIRA PÉREZ SALAZAR;ELIAS ISRAEL LÓPEZ MIRANDA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-2997-46;;04-01-0216;CHIMALTENANGO;CHIMALTENANGO;"LICEO CIENTIFICO TECNOLOGICO ""EN-GADI""";2A. CALLE 1-73 ZONA 2;78391176;KARLA YADIRA PÉREZ SALAZAR;ELIAS ISRAEL LOPEZ MIRANDA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-3018-46;;04-01-0217;CHIMALTENANGO;CHIMALTENANGO;"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH. """;8A. AVENIDA 3-59 ZONA 2;77741100;JUAN CARLOS CHIQUITÓ CÁN;JOSE EDWIN VILLARREAL AGUILAR;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-3036-46;;04-027;CHIMALTENANGO;CHIMALTENANGO;COLEGIO CATÓLICO EL SAGRADO CORAZÓN DE JESÚS;2A. CALLE 3-68 ZONA 1;55823410;MARÍA ROSALBA OVALLE CARCUS DE MAXÍA;MEYVA LEISER CHOJOLÁN GRAMAJO;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-3066-46;;04-01-0219;CHIMALTENANGO;CHIMALTENANGO;TECNOLÓGICO PREUNIVERSITARIO;3ERA. CALLE 7-54 ZONA 3;41502786;MILDRED JEANNTTE ABAJ MAZATE;GERSON ARELY PUZ SAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;CHIMALTENANGO;;
04-01-3067-46;;04-01-0219;CHIMALTENANGO;CHIMALTENANGO;TECNOLÓGICO PREUNIVERSITARIO;3ERA. CALLE 7-54 ZONA 3;41502786;MILDRED JEANNTTE ABAJ MAZATE;GERSON ARELY PUZ SAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3068-46;;04-01-0219;CHIMALTENANGO;CHIMALTENANGO;TECNOLÓGICO PREUNIVERSITARIO;3ERA. CALLE 7-54 ZONA 3;41502786;MILDRED JEANNTTE ABAJ MAZATE;GERSON ARELY PUZ SAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3069-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO PRIVADO DE BACHILLERATO;6AV. 7-07 ZONA 1;8392658;KARLA YADIRA PÉREZ SALAZAR;--;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);CHIMALTENANGO;;
04-01-3071-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO PRIVADO DE BACHILLERATO;6AV. 7-07 ZONA 1;8392658;KARLA YADIRA PÉREZ SALAZAR;.;DIVERSIFICADO;PRIVADO;URBANA;CERRADA DEFINITIVAMENTE;MONOLINGUE;MATUTINA;FIN DE SEMANA;CHIMALTENANGO;;
04-01-3076-46;;04-028;CHIMALTENANGO;CHIMALTENANGO;INSTITUTO TECNICO INDUSTRIAL;9A. CALLE DE LOS CLAVELES 3-76 ZONA 1, QUINTAS LOS APOSENTOS;78396913;KARLA YADIRA PÉREZ SALAZAR;.;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);CHIMALTENANGO;;
